id;year;outcome;adopt_year;D;x1;x2
44;2006;0.614826099;2005;1;0.556663199;1
44;2007;0.070503886;2005;1;0.556663199;1
44;2008;-0.239316508;2005;1;0.556663199;1
44;2009;0.552161409;2005;1;0.556663199;1
44;2010;1.678245351;2005;1;0.556663199;1
44;2011;2.053491157;2005;1;0.556663199;1
44;2012;2.266157382;2005;1;0.556663199;1
45;2000;1.708086577;NA;0;-0.688755695;0
45;2001;2.364087746;NA;0;-0.688755695;0
45;2002;2.844446553;NA;0;-0.688755695;0
45;2003;3.021923846;NA;0;-0.688755695;0
45;2004;2.791890511;NA;0;-0.688755695;0
45;2005;3.005677798;NA;0;-0.688755695;0
45;2006;2.734526424;NA;0;-0.688755695;0
45;2007;1.861080325;NA;0;-0.688755695;0
45;2008;2.184885353;NA;0;-0.688755695;0
45;2009;2.814421437;NA;0;-0.688755695;0
45;2010;2.584137836;NA;0;-0.688755695;0
45;2011;3.184806981;NA;0;-0.688755695;0
45;2012;3.058146506;NA;0;-0.688755695;0
46;2000;0.781936398;2004;0;-0.707495157;0
46;2001;1.021889524;2004;0;-0.707495157;0
46;2002;0.600455716;2004;0;-0.707495157;0
46;2003;0.77662883;2004;0;-0.707495157;0
46;2004;0.786558919;2004;1;-0.707495157;0
46;2005;0.204397711;2004;1;-0.707495157;0
46;2006;-0.39475995;2004;1;-0.707495157;0
46;2007;-0.028885723;2004;1;-0.707495157;0
46;2008;-0.041965309;2004;1;-0.707495157;0
46;2009;1.081930966;2004;1;-0.707495157;0
46;2010;0.913115088;2004;1;-0.707495157;0
46;2011;1.132609465;2004;1;-0.707495157;0
46;2012;1.439103814;2004;1;-0.707495157;0
47;2000;1.383389621;NA;0;0.364581962;1
47;2001;2.511604591;NA;0;0.364581962;1
47;2002;3.218903882;NA;0;0.364581962;1
47;2003;3.802380613;NA;0;0.364581962;1
47;2004;4.268695158;NA;0;0.364581962;1
47;2005;4.585447084;NA;0;0.364581962;1
47;2006;4.463633299;NA;0;0.364581962;1
47;2007;4.048551782;NA;0;0.364581962;1
47;2008;3.523563889;NA;0;0.364581962;1
47;2009;4.267051603;NA;0;0.364581962;1
47;2010;4.494791316;NA;0;0.364581962;1
47;2011;5.327189725;NA;0;0.364581962;1
47;2012;6.055408112;NA;0;0.364581962;1
48;2000;0.844640884;2005;0;0.768532925;0
48;2001;1.95665914;2005;0;0.768532925;0
48;2002;2.663882494;2005;0;0.768532925;0
48;2003;2.846057115;2005;0;0.768532925;0
48;2004;2.76881201;2005;0;0.768532925;0
48;2005;2.444884828;2005;1;0.768532925;0
48;2006;1.950324221;2005;1;0.768532925;0
48;2007;1.123998617;2005;1;0.768532925;0
48;2008;2.230601859;2005;1;0.768532925;0
48;2009;2.625071553;2005;1;0.768532925;0
48;2010;3.020257082;2005;1;0.768532925;0
48;2011;2.875333739;2005;1;0.768532925;0
48;2012;3.471894431;2005;1;0.768532925;0
49;2000;0.744261588;2007;0;-0.112346212;0
49;2001;0.579926593;2007;0;-0.112346212;0
49;2002;1.165791539;2007;0;-0.112346212;0
49;2003;1.729410418;2007;0;-0.112346212;0
49;2004;2.045314345;2007;0;-0.112346212;0
49;2005;1.84348436;2007;0;-0.112346212;0
49;2006;2.639300402;2007;0;-0.112346212;0
49;2007;2.617484122;2007;1;-0.112346212;0
49;2008;2.057808201;2007;1;-0.112346212;0
49;2009;1.353189094;2007;1;-0.112346212;0
49;2010;1.26212938;2007;1;-0.112346212;0
49;2011;1.332108323;2007;1;-0.112346212;0
49;2012;1.843977861;2007;1;-0.112346212;0
50;2000;0.508515345;NA;0;0.881107726;1
50;2001;1.891296636;NA;0;0.881107726;1
50;2002;2.112106483;NA;0;0.881107726;1
50;2003;2.528196301;NA;0;0.881107726;1
50;2004;3.541389115;NA;0;0.881107726;1
50;2005;4.033183103;NA;0;0.881107726;1
50;2006;4.633173362;NA;0;0.881107726;1
50;2007;4.82477061;NA;0;0.881107726;1
50;2008;4.902653968;NA;0;0.881107726;1
50;2009;5.365751126;NA;0;0.881107726;1
50;2010;5.196700199;NA;0;0.881107726;1
50;2011;6.044126959;NA;0;0.881107726;1
50;2012;6.822815381;NA;0;0.881107726;1
51;2000;0.745872748;2004;0;0.39810588;0
51;2001;1.020031807;2004;0;0.39810588;0
51;2002;1.369853359;2004;0;0.39810588;0
51;2003;1.142012978;2004;0;0.39810588;0
51;2004;1.358841446;2004;1;0.39810588;0
51;2005;0.400813562;2004;1;0.39810588;0
51;2006;0.602704107;2004;1;0.39810588;0
51;2007;0.936015291;2004;1;0.39810588;0
51;2008;1.525020277;2004;1;0.39810588;0
51;2009;1.756853528;2004;1;0.39810588;0
51;2010;2.096840823;2004;1;0.39810588;0
51;2011;1.506150735;2004;1;0.39810588;0
51;2012;2.691784106;2004;1;0.39810588;0
52;2000;0.310179363;NA;0;-0.612026393;1
52;2001;1.747811325;NA;0;-0.612026393;1
52;2002;1.400093628;NA;0;-0.612026393;1
52;2003;1.173445026;NA;0;-0.612026393;1
52;2004;1.78472046;NA;0;-0.612026393;1
52;2005;1.820124485;NA;0;-0.612026393;1
52;2006;2.286916438;NA;0;-0.612026393;1
52;2007;1.916217942;NA;0;-0.612026393;1
52;2008;1.659857425;NA;0;-0.612026393;1
52;2009;2.273981661;NA;0;-0.612026393;1
52;2010;2.388610313;NA;0;-0.612026393;1
52;2011;3.140455728;NA;0;-0.612026393;1
52;2012;3.5784596;NA;0;-0.612026393;1
53;2000;-0.477613967;2004;0;0.341119691;0
53;2001;-0.278052155;2004;0;0.341119691;0
53;2002;0.100927536;2004;0;0.341119691;0
53;2003;-0.105993958;2004;0;0.341119691;0
53;2004;-0.287747759;2004;1;0.341119691;0
53;2005;-0.214268425;2004;1;0.341119691;0
53;2006;0.302845736;2004;1;0.341119691;0
53;2007;0.385771433;2004;1;0.341119691;0
53;2008;0.439158196;2004;1;0.341119691;0
53;2009;0.803979834;2004;1;0.341119691;0
53;2010;1.050364825;2004;1;0.341119691;0
53;2011;1.061916914;2004;1;0.341119691;0
53;2012;2.027197237;2004;1;0.341119691;0
54;2000;1.565874592;NA;0;-1.129363096;1
54;2001;2.500404456;NA;0;-1.129363096;1
54;2002;3.511177714;NA;0;-1.129363096;1
54;2003;4.526836937;NA;0;-1.129363096;1
54;2004;4.214188395;NA;0;-1.129363096;1
54;2005;4.627819546;NA;0;-1.129363096;1
54;2006;4.359979807;NA;0;-1.129363096;1
54;2007;4.471746051;NA;0;-1.129363096;1
54;2008;3.894689316;NA;0;-1.129363096;1
54;2009;3.870945672;NA;0;-1.129363096;1
54;2010;5.058082023;NA;0;-1.129363096;1
54;2011;5.145367317;NA;0;-1.129363096;1
54;2012;5.42383994;NA;0;-1.129363096;1
55;2000;1.047591885;2004;0;1.433023702;1
55;2001;3.231328354;2004;0;1.433023702;1
55;2002;4.073475825;2004;0;1.433023702;1
55;2003;4.930664336;2004;0;1.433023702;1
55;2004;5.100521745;2004;1;1.433023702;1
55;2005;5.147386118;2004;1;1.433023702;1
55;2006;4.942152425;2004;1;1.433023702;1
55;2007;5.978110259;2004;1;1.433023702;1
55;2008;6.071245267;2004;1;1.433023702;1
55;2009;6.305441404;2004;1;1.433023702;1
55;2010;7.395372078;2004;1;1.433023702;1
55;2011;7.588536647;2004;1;1.433023702;1
55;2012;7.752746373;2004;1;1.433023702;1
56;2000;0.298051708;2005;0;1.980399899;0
56;2001;1.491367937;2005;0;1.980399899;0
56;2002;2.16810382;2005;0;1.980399899;0
56;2003;2.856271361;2005;0;1.980399899;0
56;2004;3.463353769;2005;0;1.980399899;0
56;2005;4.227495466;2005;1;1.980399899;0
56;2006;3.969061031;2005;1;1.980399899;0
56;2007;3.609512313;2005;1;1.980399899;0
56;2008;4.315596825;2005;1;1.980399899;0
56;2009;4.357840194;2005;1;1.980399899;0
56;2010;5.00368172;2005;1;1.980399899;0
56;2011;5.898265337;2005;1;1.980399899;0
56;2012;6.25825299;2005;1;1.980399899;0
57;2000;0.710875279;NA;0;-0.367221476;1
57;2001;1.810380538;NA;0;-0.367221476;1
57;2002;3.365160739;NA;0;-0.367221476;1
57;2003;3.512048284;NA;0;-0.367221476;1
57;2004;4.168816843;NA;0;-0.367221476;1
57;2005;4.303213789;NA;0;-0.367221476;1
57;2006;4.306285695;NA;0;-0.367221476;1
57;2007;3.458698898;NA;0;-0.367221476;1
57;2008;4.387968202;NA;0;-0.367221476;1
57;2009;4.544493233;NA;0;-0.367221476;1
57;2010;4.956246341;NA;0;-0.367221476;1
57;2011;5.387048422;NA;0;-0.367221476;1
57;2012;6.721653773;NA;0;-0.367221476;1
58;2000;-1.202725572;NA;0;-1.044134626;0
58;2001;-2.126867678;NA;0;-1.044134626;0
58;2002;-1.320343692;NA;0;-1.044134626;0
58;2003;-0.851629158;NA;0;-1.044134626;0
58;2004;-1.002919849;NA;0;-1.044134626;0
58;2005;-1.150265816;NA;0;-1.044134626;0
58;2006;-0.638722862;NA;0;-1.044134626;0
58;2007;-1.788249764;NA;0;-1.044134626;0
58;2008;-1.930321823;NA;0;-1.044134626;0
58;2009;-1.303707391;NA;0;-1.044134626;0
58;2010;-1.031778515;NA;0;-1.044134626;0
58;2011;-0.434469796;NA;0;-1.044134626;0
58;2012;-0.727047875;NA;0;-1.044134626;0
59;2000;1.68272402;NA;0;0.569719627;1
59;2001;3.598203276;NA;0;0.569719627;1
59;2002;4.984853603;NA;0;0.569719627;1
59;2003;5.115074611;NA;0;0.569719627;1
59;2004;5.955998239;NA;0;0.569719627;1
59;2005;6.292626338;NA;0;0.569719627;1
59;2006;6.124683853;NA;0;0.569719627;1
59;2007;6.102460536;NA;0;0.569719627;1
59;2008;5.62401749;NA;0;0.569719627;1
59;2009;6.819212092;NA;0;0.569719627;1
59;2010;6.934088529;NA;0;0.569719627;1
59;2011;7.107561627;NA;0;0.569719627;1
59;2012;7.28108465;NA;0;0.569719627;1
60;2000;-1.115327227;NA;0;-0.135054604;0
60;2001;-0.570821594;NA;0;-0.135054604;0
60;2002;-0.439511498;NA;0;-0.135054604;0
60;2003;0.07588029;NA;0;-0.135054604;0
60;2004;0.84795951;NA;0;-0.135054604;0
60;2005;0.975056533;NA;0;-0.135054604;0
60;2006;0.02714514;NA;0;-0.135054604;0
60;2007;0.283655605;NA;0;-0.135054604;0
60;2008;0.032409167;NA;0;-0.135054604;0
60;2009;-0.22247714;NA;0;-0.135054604;0
60;2010;0.021848615;NA;0;-0.135054604;0
60;2011;0.253308954;NA;0;-0.135054604;0
60;2012;0.714862173;NA;0;-0.135054604;0
61;2000;0.05540976;2004;0;2.401617761;0
61;2001;-0.627381314;2004;0;2.401617761;0
61;2002;0.150785669;2004;0;2.401617761;0
61;2003;0.659209572;2004;0;2.401617761;0
61;2004;0.64438822;2004;1;2.401617761;0
61;2005;0.640206627;2004;1;2.401617761;0
61;2006;0.567358143;2004;1;2.401617761;0
61;2007;0.95461747;2004;1;2.401617761;0
61;2008;1.986841763;2004;1;2.401617761;0
61;2009;2.71442888;2004;1;2.401617761;0
61;2010;3.011276719;2004;1;2.401617761;0
61;2011;3.237977459;2004;1;2.401617761;0
61;2012;4.335857064;2004;1;2.401617761;0
62;2000;1.163507641;2006;0;-0.039240003;1
62;2001;2.414178639;2006;0;-0.039240003;1
62;2002;3.267079758;2006;0;-0.039240003;1
62;2003;3.976753171;2006;0;-0.039240003;1
62;2004;3.985322819;2006;0;-0.039240003;1
62;2005;4.998745097;2006;0;-0.039240003;1
62;2006;3.947666348;2006;1;-0.039240003;1
62;2007;3.260496873;2006;1;-0.039240003;1
62;2008;4.126611922;2006;1;-0.039240003;1
62;2009;4.182865102;2006;1;-0.039240003;1
62;2010;4.07821337;2006;1;-0.039240003;1
62;2011;4.125855819;2006;1;-0.039240003;1
62;2012;4.924971398;2006;1;-0.039240003;1
63;2000;1.923452564;2004;0;0.689739362;1
63;2001;2.540978678;2004;0;0.689739362;1
63;2002;3.502257244;2004;0;0.689739362;1
63;2003;4.365781597;2004;0;0.689739362;1
63;2004;4.446573184;2004;1;0.689739362;1
63;2005;3.786253597;2004;1;0.689739362;1
63;2006;4.566565565;2004;1;0.689739362;1
63;2007;4.097159682;2004;1;0.689739362;1
63;2008;4.488436288;2004;1;0.689739362;1
63;2009;5.194588583;2004;1;0.689739362;1
63;2010;5.436338177;2004;1;0.689739362;1
63;2011;6.351861936;2004;1;0.689739362;1
63;2012;7.536128356;2004;1;0.689739362;1
64;2000;0.025126798;2006;0;0.028002159;0
64;2001;0.224194386;2006;0;0.028002159;0
64;2002;-0.21045288;2006;0;0.028002159;0
64;2003;0.665936307;2006;0;0.028002159;0
64;2004;0.516112003;2006;0;0.028002159;0
64;2005;0.634733045;2006;0;0.028002159;0
64;2006;0.204242727;2006;1;0.028002159;0
64;2007;-0.271140949;2006;1;0.028002159;0
64;2008;0.272002535;2006;1;0.028002159;0
64;2009;0.786547246;2006;1;0.028002159;0
64;2010;0.210530319;2006;1;0.028002159;0
64;2011;0.347496585;2006;1;0.028002159;0
64;2012;0.822561097;2006;1;0.028002159;0
65;2000;-1.338616342;2007;0;-0.743273209;1
65;2001;-1.111591119;2007;0;-0.743273209;1
65;2002;-0.883893957;2007;0;-0.743273209;1
65;2003;-0.441789843;2007;0;-0.743273209;1
65;2004;-0.993592025;2007;0;-0.743273209;1
65;2005;-0.616664188;2007;0;-0.743273209;1
65;2006;-0.505891446;2007;0;-0.743273209;1
65;2007;-1.23517593;2007;1;-0.743273209;1
65;2008;-2.133978388;2007;1;-0.743273209;1
65;2009;-2.206366445;2007;1;-0.743273209;1
65;2010;-1.273710349;2007;1;-0.743273209;1
65;2011;-0.983402552;2007;1;-0.743273209;1
65;2012;-0.679368583;2007;1;-0.743273209;1
66;2000;-1.793125806;2004;0;0.1887923;1
66;2001;-1.368488146;2004;0;0.1887923;1
66;2002;-0.803248456;2004;0;0.1887923;1
66;2003;-1.057764958;2004;0;0.1887923;1
66;2004;-1.293669535;2004;1;0.1887923;1
66;2005;-1.33141241;2004;1;0.1887923;1
66;2006;-1.518869557;2004;1;0.1887923;1
66;2007;-1.166274025;2004;1;0.1887923;1
66;2008;-1.318214452;2004;1;0.1887923;1
66;2009;-1.226781594;2004;1;0.1887923;1
66;2010;-0.60138908;2004;1;0.1887923;1
66;2011;-0.447057988;2004;1;0.1887923;1
66;2012;-0.596533503;2004;1;0.1887923;1
67;2000;-1.191007276;2007;0;-1.804958629;0
67;2001;-0.998344173;2007;0;-1.804958629;0
67;2002;-0.820524554;2007;0;-1.804958629;0
67;2003;-0.731562322;2007;0;-1.804958629;0
67;2004;-0.771733742;2007;0;-1.804958629;0
67;2005;-0.642560469;2007;0;-1.804958629;0
67;2006;-1.202572603;2007;0;-1.804958629;0
67;2007;-1.257607206;2007;1;-1.804958629;0
67;2008;-2.462609543;2007;1;-1.804958629;0
67;2009;-2.330090782;2007;1;-1.804958629;0
67;2010;-2.423714727;2007;1;-1.804958629;0
67;2011;-1.919318165;2007;1;-1.804958629;0
67;2012;-1.802457341;2007;1;-1.804958629;0
68;2000;-0.662998308;2004;0;1.465554862;0
68;2001;-0.449607804;2004;0;1.465554862;0
68;2002;0.012931167;2004;0;1.465554862;0
68;2003;0.324166352;2004;0;1.465554862;0
68;2004;0.155284716;2004;1;1.465554862;0
68;2005;-0.262497864;2004;1;1.465554862;0
68;2006;0.272910799;2004;1;1.465554862;0
68;2007;0.380061149;2004;1;1.465554862;0
68;2008;0.68404207;2004;1;1.465554862;0
68;2009;1.438422179;2004;1;1.465554862;0
68;2010;2.203516443;2004;1;1.465554862;0
68;2011;2.837413167;2004;1;1.465554862;0
68;2012;2.826185202;2004;1;1.465554862;0
69;2000;0.24665839;2007;0;0.153253338;1
69;2001;1.002555561;2007;0;0.153253338;1
69;2002;0.55865536;2007;0;0.153253338;1
69;2003;0.532740641;2007;0;0.153253338;1
69;2004;1.176509971;2007;0;0.153253338;1
69;2005;1.313715109;2007;0;0.153253338;1
69;2006;2.43415637;2007;0;0.153253338;1
69;2007;2.325445227;2007;1;0.153253338;1
69;2008;0.838152091;2007;1;0.153253338;1
69;2009;0.619491177;2007;1;0.153253338;1
69;2010;1.809633265;2007;1;0.153253338;1
69;2011;2.504021348;2007;1;0.153253338;1
69;2012;3.765900539;2007;1;0.153253338;1
70;2000;1.531499615;2004;0;2.17261167;0
70;2001;3.143608416;2004;0;2.17261167;0
70;2002;2.839830137;2004;0;2.17261167;0
70;2003;3.257433853;2004;0;2.17261167;0
70;2004;3.661659075;2004;1;2.17261167;0
70;2005;3.542754492;2004;1;2.17261167;0
70;2006;3.398643024;2004;1;2.17261167;0
70;2007;3.497206453;2004;1;2.17261167;0
70;2008;3.97460623;2004;1;2.17261167;0
70;2009;4.100505173;2004;1;2.17261167;0
70;2010;4.793096276;2004;1;2.17261167;0
70;2011;6.028867468;2004;1;2.17261167;0
70;2012;6.383033519;2004;1;2.17261167;0
71;2000;1.484121244;2006;0;0.475509529;0
71;2001;2.191704539;2006;0;0.475509529;0
71;2002;2.729164587;2006;0;0.475509529;0
71;2003;2.214146915;2006;0;0.475509529;0
71;2004;2.142333603;2006;0;0.475509529;0
71;2005;2.87158781;2006;0;0.475509529;0
71;2006;3.396025589;2006;1;0.475509529;0
71;2007;3.184803992;2006;1;0.475509529;0
71;2008;2.699885678;2006;1;0.475509529;0
71;2009;3.262202504;2006;1;0.475509529;0
71;2010;3.24239872;2006;1;0.475509529;0
71;2011;3.540028924;2006;1;0.475509529;0
71;2012;4.492513871;2006;1;0.475509529;0
72;2000;-1.187209215;2004;0;-0.709946431;0
72;2001;-1.260102271;2004;0;-0.709946431;0
72;2002;-1.499904699;2004;0;-0.709946431;0
72;2003;-1.511785196;2004;0;-0.709946431;0
72;2004;-2.368230104;2004;1;-0.709946431;0
72;2005;-2.470451809;2004;1;-0.709946431;0
72;2006;-2.452707318;2004;1;-0.709946431;0
72;2007;-2.779383133;2004;1;-0.709946431;0
72;2008;-3.049468406;2004;1;-0.709946431;0
72;2009;-2.841807117;2004;1;-0.709946431;0
72;2010;-2.421725122;2004;1;-0.709946431;0
72;2011;-2.247064885;2004;1;-0.709946431;0
72;2012;-2.104867933;2004;1;-0.709946431;0
73;2000;1.291021444;2007;0;0.610726353;1
73;2001;1.345140802;2007;0;0.610726353;1
73;2002;1.956027129;2007;0;0.610726353;1
73;2003;2.784227779;2007;0;0.610726353;1
73;2004;2.764908898;2007;0;0.610726353;1
73;2005;3.324436843;2007;0;0.610726353;1
73;2006;3.455520759;2007;0;0.610726353;1
73;2007;3.569003686;2007;1;0.610726353;1
73;2008;2.559584966;2007;1;0.610726353;1
73;2009;2.975969741;2007;1;0.610726353;1
73;2010;3.82703851;2007;1;0.610726353;1
73;2011;4.375108651;2007;1;0.610726353;1
73;2012;5.280253161;2007;1;0.610726353;1
74;2000;-0.049210498;NA;0;-0.934097632;0
74;2001;0.074177864;NA;0;-0.934097632;0
74;2002;0.576729722;NA;0;-0.934097632;0
74;2003;0.4847554;NA;0;-0.934097632;0
74;2004;0.999082327;NA;0;-0.934097632;0
74;2005;1.413640978;NA;0;-0.934097632;0
74;2006;0.61862553;NA;0;-0.934097632;0
74;2007;0.04591966;NA;0;-0.934097632;0
74;2008;0.64473754;NA;0;-0.934097632;0
74;2009;0.776509236;NA;0;-0.934097632;0
74;2010;0.968271487;NA;0;-0.934097632;0
74;2011;0.640133898;NA;0;-0.934097632;0
74;2012;1.080799919;NA;0;-0.934097632;0
75;2000;1.709300933;NA;0;-1.2536334;1
75;2001;2.124744111;NA;0;-1.2536334;1
75;2002;2.652843903;NA;0;-1.2536334;1
75;2003;1.993827723;NA;0;-1.2536334;1
75;2004;2.901266639;NA;0;-1.2536334;1
75;2005;2.347781735;NA;0;-1.2536334;1
75;2006;1.962235568;NA;0;-1.2536334;1
75;2007;2.753471569;NA;0;-1.2536334;1
75;2008;2.911250386;NA;0;-1.2536334;1
75;2009;2.584172627;NA;0;-1.2536334;1
75;2010;2.608133658;NA;0;-1.2536334;1
75;2011;3.241197391;NA;0;-1.2536334;1
75;2012;3.772929704;NA;0;-1.2536334;1
76;2000;-0.049465292;NA;0;0.291446236;1
76;2001;-0.023010546;NA;0;0.291446236;1
76;2002;0.297105839;NA;0;0.291446236;1
76;2003;0.885334031;NA;0;0.291446236;1
76;2004;1.029359732;NA;0;0.291446236;1
76;2005;0.872187138;NA;0;0.291446236;1
76;2006;0.877957564;NA;0;0.291446236;1
76;2007;1.268508474;NA;0;0.291446236;1
76;2008;1.567741544;NA;0;0.291446236;1
76;2009;1.71024464;NA;0;0.291446236;1
76;2010;2.123735606;NA;0;0.291446236;1
76;2011;2.720783079;NA;0;0.291446236;1
76;2012;3.397315684;NA;0;0.291446236;1
77;2000;-0.32936595;2007;0;-0.443291873;1
77;2001;0.097865646;2007;0;-0.443291873;1
77;2002;-0.200375024;2007;0;-0.443291873;1
77;2003;-0.672454984;2007;0;-0.443291873;1
77;2004;-0.216063959;2007;0;-0.443291873;1
77;2005;-0.606281633;2007;0;-0.443291873;1
77;2006;0.202693847;2007;0;-0.443291873;1
77;2007;-0.575031917;2007;1;-0.443291873;1
77;2008;-0.616337396;2007;1;-0.443291873;1
77;2009;-0.002127364;2007;1;-0.443291873;1
77;2010;0.221222336;2007;1;-0.443291873;1
77;2011;0.367356006;2007;1;-0.443291873;1
77;2012;0.954832481;2007;1;-0.443291873;1
78;2000;-0.656751838;2006;0;0.001105352;0
78;2001;-1.607817462;2006;0;0.001105352;0
78;2002;-1.345673783;2006;0;0.001105352;0
78;2003;-0.864139721;2006;0;0.001105352;0
78;2004;-1.245441187;2006;0;0.001105352;0
78;2005;-1.025370917;2006;0;0.001105352;0
78;2006;-1.525879583;2006;1;0.001105352;0
78;2007;-1.874347703;2006;1;0.001105352;0
78;2008;-1.725427379;2006;1;0.001105352;0
78;2009;-1.823416984;2006;1;0.001105352;0
78;2010;-1.670943892;2006;1;0.001105352;0
78;2011;-1.442179722;2006;1;0.001105352;0
78;2012;-1.242597806;2006;1;0.001105352;0
79;2000;-0.038907586;2006;0;0.074341324;0
79;2001;0.660963313;2006;0;0.074341324;0
79;2002;1.978713094;2006;0;0.074341324;0
79;2003;2.048120231;2006;0;0.074341324;0
79;2004;1.696109416;2006;0;0.074341324;0
79;2005;1.786950643;2006;0;0.074341324;0
79;2006;1.137481263;2006;1;0.074341324;0
79;2007;0.601794158;2006;1;0.074341324;0
79;2008;1.155009974;2006;1;0.074341324;0
79;2009;1.233385312;2006;1;0.074341324;0
79;2010;1.788515547;2006;1;0.074341324;0
79;2011;1.806087036;2006;1;0.074341324;0
79;2012;1.769741268;2006;1;0.074341324;0
80;2000;-0.309657489;2007;0;-0.589520946;0
80;2001;-0.339313684;2007;0;-0.589520946;0
80;2002;-0.272714438;2007;0;-0.589520946;0
80;2003;0.144973171;2007;0;-0.589520946;0
80;2004;0.698798701;2007;0;-0.589520946;0
80;2005;0.591164576;2007;0;-0.589520946;0
80;2006;-0.213923545;2007;0;-0.589520946;0
80;2007;0.3835205;2007;1;-0.589520946;0
80;2008;0.21691052;2007;1;-0.589520946;0
80;2009;0.548239863;2007;1;-0.589520946;0
80;2010;0.056301376;2007;1;-0.589520946;0
80;2011;0.840450311;2007;1;-0.589520946;0
80;2012;0.763256481;2007;1;-0.589520946;0
81;2000;0.442477141;NA;0;-0.568668733;0
81;2001;0.610938139;NA;0;-0.568668733;0
81;2002;0.545021704;NA;0;-0.568668733;0
81;2003;1.407796461;NA;0;-0.568668733;0
81;2004;1.848135161;NA;0;-0.568668733;0
81;2005;1.919629957;NA;0;-0.568668733;0
81;2006;1.715047192;NA;0;-0.568668733;0
81;2007;1.415194831;NA;0;-0.568668733;0
81;2008;1.254297206;NA;0;-0.568668733;0
81;2009;1.834410293;NA;0;-0.568668733;0
81;2010;1.34439244;NA;0;-0.568668733;0
81;2011;1.18943122;NA;0;-0.568668733;0
81;2012;1.663924356;NA;0;-0.568668733;0
82;2000;-0.14580243;2004;0;-0.135178615;0
82;2001;-0.215837269;2004;0;-0.135178615;0
82;2002;0.069463826;2004;0;-0.135178615;0
82;2003;0.81133999;2004;0;-0.135178615;0
82;2004;1.30225287;2004;1;-0.135178615;0
82;2005;1.215102626;2004;1;-0.135178615;0
82;2006;0.146072552;2004;1;-0.135178615;0
82;2007;0.293159662;2004;1;-0.135178615;0
82;2008;1.099012645;2004;1;-0.135178615;0
82;2009;1.393995283;2004;1;-0.135178615;0
82;2010;1.575035174;2004;1;-0.135178615;0
82;2011;1.64970055;2004;1;-0.135178615;0
82;2012;2.307336019;2004;1;-0.135178615;0
83;2000;1.87384356;2005;0;1.178086997;1
83;2001;2.554598082;2005;0;1.178086997;1
83;2002;2.884444482;2005;0;1.178086997;1
83;2003;3.383039936;2005;0;1.178086997;1
83;2004;3.323703022;2005;0;1.178086997;1
83;2005;3.787559685;2005;1;1.178086997;1
83;2006;3.504623505;2005;1;1.178086997;1
83;2007;2.570687243;2005;1;1.178086997;1
83;2008;2.858604544;2005;1;1.178086997;1
83;2009;3.707163311;2005;1;1.178086997;1
83;2010;4.569718744;2005;1;1.178086997;1
83;2011;5.033591062;2005;1;1.178086997;1
83;2012;5.030549368;2005;1;1.178086997;1
84;2000;-0.605646617;NA;0;-1.5235668;0
84;2001;0.53122019;NA;0;-1.5235668;0
84;2002;0.495333116;NA;0;-1.5235668;0
84;2003;0.050365912;NA;0;-1.5235668;0
84;2004;-0.394871156;NA;0;-1.5235668;0
84;2005;-0.706764054;NA;0;-1.5235668;0
84;2006;-0.692415643;NA;0;-1.5235668;0
84;2007;-1.156932946;NA;0;-1.5235668;0
84;2008;-1.552237931;NA;0;-1.5235668;0
84;2009;-1.647782396;NA;0;-1.5235668;0
84;2010;-1.538441339;NA;0;-1.5235668;0
84;2011;-1.069769396;NA;0;-1.5235668;0
84;2012;-1.861193849;NA;0;-1.5235668;0
85;2000;1.587495896;2004;0;0.593946188;1
85;2001;2.005373066;2004;0;0.593946188;1
85;2002;2.546621893;2004;0;0.593946188;1
85;2003;3.081135642;2004;0;0.593946188;1
85;2004;2.620543197;2004;1;0.593946188;1
85;2005;2.147733102;2004;1;0.593946188;1
85;2006;1.964191082;2004;1;0.593946188;1
85;2007;2.696999044;2004;1;0.593946188;1
85;2008;3.227033415;2004;1;0.593946188;1
85;2009;3.056619792;2004;1;0.593946188;1
85;2010;3.666146246;2004;1;0.593946188;1
85;2011;3.793920885;2004;1;0.593946188;1
85;2012;4.860131614;2004;1;0.593946188;1
86;2000;0.079242528;2007;0;0.332950371;1
86;2001;0.331026571;2007;0;0.332950371;1
86;2002;1.088898372;2007;0;0.332950371;1
86;2003;1.936962722;2007;0;0.332950371;1
86;2004;1.479071195;2007;0;0.332950371;1
86;2005;1.802134326;2007;0;0.332950371;1
86;2006;2.901234134;2007;0;0.332950371;1
86;2007;2.64770869;2007;1;0.332950371;1
86;2008;3.204784139;2007;1;0.332950371;1
86;2009;2.161699184;2007;1;0.332950371;1
86;2010;2.662159368;2007;1;0.332950371;1
86;2011;2.848158318;2007;1;0.332950371;1
86;2012;4.019922178;2007;1;0.332950371;1
87;2000;2.598997894;2004;0;1.063099837;1
87;2001;3.744660066;2004;0;1.063099837;1
87;2002;4.91763124;2004;0;1.063099837;1
87;2003;5.367137601;2004;0;1.063099837;1
87;2004;4.440797361;2004;1;1.063099837;1
87;2005;4.294514138;2004;1;1.063099837;1
87;2006;4.628829844;2004;1;1.063099837;1
87;2007;3.841429874;2004;1;1.063099837;1
87;2008;4.54266335;2004;1;1.063099837;1
87;2009;4.789248657;2004;1;1.063099837;1
87;2010;5.161151791;2004;1;1.063099837;1
87;2011;5.387520539;2004;1;1.063099837;1
87;2012;6.322688672;2004;1;1.063099837;1
